0.255859E+14    3.89852    
0.260016E+14    3.89460    
0.264241E+14    3.89058    
0.268534E+14    3.88648    
0.272898E+14    3.88229    
0.277332E+14    3.87801    
0.281838E+14    3.87364    
0.286418E+14    3.86916    
0.291072E+14    3.86460    
0.295801E+14    3.85993    
0.300608E+14    3.85516    
0.305492E+14    3.85029    
0.310456E+14    3.84531    
0.315500E+14    3.84023    
0.320627E+14    3.83504    
0.325837E+14    3.82974    
0.331131E+14    3.82433    
0.336512E+14    3.81880    
0.341979E+14    3.81316    
0.347536E+14    3.80740    
0.353183E+14    3.80152    
0.358922E+14    3.79553    
0.364754E+14    3.78941    
0.370681E+14    3.78317    
0.376704E+14    3.77680    
0.382825E+14    3.77031    
0.389045E+14    3.76369    
0.395367E+14    3.75694    
0.401791E+14    3.75006    
0.408319E+14    3.74305    
0.414954E+14    3.73591    
0.421697E+14    3.72863    
0.428549E+14    3.72122    
0.435512E+14    3.71368    
0.442588E+14    3.70600    
0.449780E+14    3.69818    
0.457088E+14    3.69023    
0.464515E+14    3.68214    
0.472063E+14    3.67392    
0.479733E+14    3.66555    
0.487528E+14    3.65705    
0.495450E+14    3.64842    
0.503501E+14    3.63964    
0.511682E+14    3.63073    
0.519996E+14    3.62168    
0.528445E+14    3.61250    
0.537032E+14    3.60319    
0.545758E+14    3.59373    
0.554626E+14    3.58415    
0.563638E+14    3.57444    
0.572796E+14    3.56459    
0.582103E+14    3.55462    
0.591562E+14    3.54452    
0.601174E+14    3.53429    
0.610942E+14    3.52394    
0.620869E+14    3.51347    
0.630957E+14    3.50287    
0.641210E+14    3.49216    
0.651628E+14    3.48134    
0.662217E+14    3.47040    
0.672977E+14    3.45936    
0.683912E+14    3.44820    
0.695024E+14    3.43694    
0.706318E+14    3.42558    
0.717794E+14    3.41412    
0.729458E+14    3.40257    
0.741310E+14    3.39093    
0.753356E+14    3.37919    
0.765597E+14    3.36737    
0.778037E+14    3.35547    
0.790679E+14    3.34349    
0.803526E+14    3.33144    
0.816582E+14    3.31931    
0.829851E+14    3.30712    
0.843335E+14    3.29487    
0.857038E+14    3.28256    
0.870964E+14    3.27019    
0.885116E+14    3.25777    
0.899498E+14    3.24530    
