5.011872336272724625e-03 3.969448255373063894e+00 4.937066385582077888e-01 1.450723154165339812e-01 6.049853734111278886e-02 3.052199693370224315e-02 1.735109567093192848e-02 1.070145367611940838e-02 7.000995523382068028e-03 4.788150572278129097e-03 3.389745136138733531e-03 2.756380655765533447e+02
4.466835921509630485e-03 4.453794194995205125e+00 5.542485381365329644e-01 1.630088593172286382e-01 6.806333698829758472e-02 3.439280877510345752e-02 1.958873095591326732e-02 1.210818785903947613e-02 7.941085224857738836e-03 5.446196517529186543e-03 3.867368039592473765e-03 3.075583481788635254e+02
3.981071705534969078e-03 4.997239277622961495e+00 6.221779754191358869e-01 1.831344924114832740e-01 7.655187568464658088e-02 3.873679833251857801e-02 2.210041249655922413e-02 1.368770211598594432e-02 8.997109982752623733e-03 6.185835350689681059e-03 4.404622555996010047e-03 3.710637719631195068e+02
3.548133892335753221e-03 5.606994689303827606e+00 6.983963331092762905e-01 2.057162714809674942e-01 8.607679715727621639e-02 4.361161943658103946e-02 2.491948728822191914e-02 1.546098150542755435e-02 1.018311603595288724e-02 7.016922545748323359e-03 5.008685823123340888e-03 4.282752373218536377e+02
3.162277660168379394e-03 6.291151513930619998e+00 7.839149828501212891e-01 2.310538445959940956e-01 9.676449646559755202e-02 4.908196813233388356e-02 2.808337878888432157e-02 1.745157889026680356e-02 1.151487021558408527e-02 7.950522106686508383e-03 5.687615909238954125e-03 5.130730009078979492e+02
2.818382931264454792e-03 7.058788096930425304e+00 8.798687054655436324e-01 2.594834272742579384e-01 1.087567972773756247e-01 5.522044134848733132e-02 3.163408380365988898e-02 1.968592786364029359e-02 1.301006963110311679e-02 8.999053903622650577e-03 6.450459296385276098e-03 6.118582234382629395e+02
2.511886431509579437e-03 7.920090509389591027e+00 9.875307487685603958e-01 2.913822638987039193e-01 1.222128338923477026e-01 6.210850041191855880e-02 3.561873004760925804e-02 2.219369388427132675e-02 1.468857694963310832e-02 1.017645897898007343e-02 7.307371457631689493e-03 7.111861202716827393e+02
2.238721138568337734e-03 8.886487711029126046e+00 1.108329722799186179e+00 3.271736335626936332e-01 1.373111629599351735e-01 6.983755217050900688e-02 4.009020176669475521e-02 2.500816826428558376e-02 1.657268437556901411e-02 1.149838500358949661e-02 8.269752116807863734e-03 8.544992794990539551e+02
1.995262314968878920e-03 9.970803205564672922e+00 1.243868556698792149e+00 3.673324667608856009e-01 1.542521329020629384e-01 7.851016205791609692e-02 4.510784170505772323e-02 2.816671022301278290e-02 1.868740981779036178e-02 1.298239432729125960e-02 9.350396969156066565e-03 1.011673206567764282e+03
1.778279410038922752e-03 1.118742520079236158e+01 1.395945768517572017e+00 4.123916474451426173e-01 1.732605424745212730e-01 8.824141519166263381e-02 5.073823872931472467e-02 3.171124286899403705e-02 2.106082917056969692e-02 1.464819738018718377e-02 1.056366787102874620e-02 1.208185349702835083e+03
1.584893192461114082e-03 1.255249753140908098e+01 1.566579330534001890e+00 4.629490841096091103e-01 1.945886237826568166e-01 9.916044360384680678e-02 5.705611159952126560e-02 3.568880972937951701e-02 2.372444915396448861e-02 1.651791455660187036e-02 1.192568379013465851e-02 1.412638981342315674e+03
1.412537544622753964e-03 1.408413387786245075e+01 1.758033446535661959e+00 5.196756436789323752e-01 2.185193892866849896e-01 1.114121398273168612e-01 6.414530057496647952e-02 4.015219917525207627e-02 2.671362562662750462e-02 1.861637002356414036e-02 1.345453501773926849e-02 1.671982306957244873e+03
1.258925411794166189e-03 1.580265812388770641e+01 1.972848596330520898e+00 5.833240535190842291e-01 2.453703872458371793e-01 1.251590796091425761e-01 7.209988004445999632e-02 4.516064505863349315e-02 3.006803295010720620e-02 2.097142137891371688e-02 1.517052350974339506e-02 2.036420249938964844e+03
1.122018454301963036e-03 1.773087404211123896e+01 2.213875246516079809e+00 6.547388896902309741e-01 2.754979154305374212e-01 1.405836792631353360e-01 8.102540694499432705e-02 5.078061285918680778e-02 3.383219063436637697e-02 2.361432953504761720e-02 1.709643254719999880e-02 2.447787558078765869e+03
1.000000000000000021e-03 1.989436788624533392e+01 2.484311674275859083e+00 7.348677839611232887e-01 3.093017490009622450e-01 1.578906162750751685e-01 9.104032152296442915e-02 5.708668176188319565e-02 3.805605424313264484e-02 2.658017372716072607e-02 1.925782928524721882e-02 2.970499530792236328e+03
8.912509381337449564e-04 2.232184790512903660e+01 2.787746406769956664e+00 8.247739983147064358e-01 3.472304453047874162e-01 1.773095452965752217e-01 1.022775190408312107e-01 6.416253438567637302e-02 4.279567841512912918e-02 2.990831716747718513e-02 2.168340421895860112e-02 3.541456091403961182e+03
7.943282347242813140e-04 2.504552528375832665e+01 3.128205838537191141e+00 9.256505337994258564e-01 3.897872959852468067e-01 1.990981455673731249e-01 1.148861132855600597e-01 7.210206729748977472e-02 4.811396080060312275e-02 3.364292952606402071e-02 2.440535207214073951e-02 4.391257404565811157e+03
7.079457843841380172e-04 2.810154156612948739e+01 3.510207659423718596e+00 1.038835960928825131e+00 4.375370053688663607e-01 2.235455401937470887e-01 1.290334152711753446e-01 8.101063704015368239e-02 5.408147677841087381e-02 3.783357316552016236e-02 2.745979915788085424e-02 5.355130788326263428e+03
6.309573444801929842e-04 3.153044823158166921e+01 3.938820801463209342e+00 1.165832181708689408e+00 4.911131837683849755e-01 2.509761326708213058e-01 1.449071534068437361e-01 9.100645822304934129e-02 6.077741604416978666e-02 4.253586092243761413e-02 3.088728289509903510e-02 6.597403931856155396e+03
5.623413251903490971e-04 3.537774478827824254e+01 4.419732700675153225e+00 1.308324358962788647e+00 5.512267551150598077e-01 2.817539115418557505e-01 1.627179645771942296e-01 1.022221722150371548e-01 6.829063348628623686e-02 4.781219415371119885e-02 3.473328983435913786e-02 7.983192950487136841e+03
5.011872336272719854e-04 3.969448252404847466e+01 4.959324765786904621e+00 1.468203277428096865e+00 6.186753905028569145e-01 3.162872803315343595e-01 1.827021892058644237e-01 1.148066072705224983e-01 7.672082830914567220e-02 5.373259085553588887e-02 3.904885934623392174e-02 9.845678333282470703e+03
4.466835921509630485e-04 4.453794192595184853e+01 5.564757055704299127e+00 1.647590433318615766e+00 6.943540928057483352e-01 3.550344768292646447e-01 2.051250073782532601e-01 1.289267534328223663e-01 8.617986703905444745e-02 6.037561483388093064e-02 4.389126097361079060e-02 1.190287536644935608e+04
3.981071705534969187e-04 4.997239275754260035e+01 6.244063289028114916e+00 1.848866185294492537e+00 7.792670728311766881e-01 3.985096536437778281e-01 2.302839576480657235e-01 1.447699784304186665e-01 9.679326797802081939e-02 6.782941826541270813e-02 4.932475444528108127e-02 1.453695828342437744e+04
3.548133892335753221e-04 5.606994687958134449e+01 7.006257446759049934e+00 2.074701340375934233e+00 8.745410745933336338e-01 4.472897007093677435e-01 2.585128852157860813e-01 1.625465139659475755e-01 1.087018667999165022e-01 7.619291148017924564e-02 5.542144243325176217e-02 1.808013925099372864e+04
3.162277660168379394e-04 6.291151513061433320e+01 7.861453382353484898e+00 2.328092593931235577e+00 9.814403265277145127e-01 5.020219002773289585e-01 2.901863718720352758e-01 1.824922453925557353e-01 1.220636853936413885e-01 8.557707549163930116e-02 6.226222737272100322e-02 2.456991258525848389e+04
2.818382931264452299e-04 7.058788096464191142e+01 8.820999026238862228e+00 2.612402294004295467e+00 1.101383317039166698e+00 5.634325159686378592e-01 3.257247064876932496e-01 2.048718417944128400e-01 1.370560287514381859e-01 9.610643469048373022e-02 6.993788504132279760e-02 2.916483377671241760e+04
2.511886431509579545e-04 7.920090509239615528e+01 9.897626966128994397e+00 2.931403057631830400e+00 1.235961616985996603e+00 6.323364298606317657e-01 3.655994620074807244e-01 2.299822680070617575e-01 1.538778377283282206e-01 1.079207092456683920e-01 7.855026914518306591e-02 3.478345120215415955e+04
2.238721138568337788e-04 8.886487711108634358e+01 1.110562340069750675e+01 3.289327831180390405e+00 1.386960998862339922e+00 7.096479554854221439e-01 4.103397529499520080e-01 2.581567251797990403e-01 1.727523288923583922e-01 1.211766691392029138e-01 8.821366289626805801e-02 4.179911601281166077e+04
1.995262314968878758e-04 9.970803205791516177e+01 1.246101770870149039e+01 3.690926058973832191e+00 1.556385132917859959e+00 7.963929702223813134e-01 4.605392564476175621e-01 2.897690721695597715e-01 1.939299564955893895e-01 1.360502144374527156e-01 9.905629551660684318e-02 5.183871452903747559e+04
